eNB,TotCell Intervals,Context Drop Rate Den,Context Drop Rate Num,MaxNum VoIP Bear Per Cell,Context Drop NoDS1noEPC Rate Num,Context Drop NoDS1noEPC Rate Den,Context Drop NoDS1noEPC Rate,Data ERAB Drop Rate Num,Data ERAB Drop Rate Den,Data ERAB Drop Rate,Data ERAB Drop NoDS1noSGW Rate Num,Data ERAB Drop NoDS1noSGW Rate Den,Data ERAB Drop NoDS1noSGW Rate,RRC Connection Failure Rate Num,RRC Connection Failure Rate Den,RRC Connection Failure Rate,UE Context Setup Failure Rate Num,UE Context Setup Failure Rate Den,UE Context Setup Failure Rate,Data ERAB Setup Failure Rate Num,Data ERAB Setup Failure Rate Den,Data ERAB Setup Failure Rate,Ave RRC Connected Users Num,Ave RRC Connected Users Den,Ave RRC Connected Users,Max RRC Connected Users,DLBurst User TPUT Mbps Num,DLBurst User TPUT Mbps Den,DLBurst User TPUT Mbps,ULBurst User TPUT Mbps Num,ULBurst User TPUT Mbps Den,ULBurst User TPUT Mbps,Intra eNB Total HOFailure Rate Num,Intra eNB Total HOFailure Rate,Intra eNB Total HOFailure xIFLB Rate Num,Intra eNB Total HOFailure xIFLB Rate,X2 Total Handover Failure Rate Num,X2 Total Handover Failure Rate Den,X2 Total Handover Failure Rate,X2 Total Handover Failure 15 1 Rate Num,X2 Total Handover Failure 15 1 Rate Den,X2 Total Handover Failure 15 1 Rate,S1 interface Handover Failure Rate Num,VoLTE ERAB Setup Failure Rate Num,VoLTE ERAB Setup Failure Rate,VoLTE ERAB Drop Rate Num,VoLTE ERAB Drop Rate Den,VoLTE ERAB Drop Rate,VoLTE ERAB Drop NoDS1noPS Rate Num,VoLTE ERAB Drop NoDS1noPS Rate Den,VoLTE ERAB Drop NoDS1noPS Rate,VoLTE HO Failure Rate Num,VoLTE HO Failure Rate Den,AveNum VoIP Bear Per Cell Num,AveNum VoIP Bear Per Cell,Context Drop Rate
132658_WATAUGA,6,6308,2,1.108888889,0,6308,0,7,12422,0.0006,2.950944461,12422,0.0002,0,6296,0,0,6144,0,0,12420,0,55930,5400,10.36,114,3438096,225346,15.26,297176,336522,0.88,0,0,0,0,0,22,0,0,22,0,0,0,0,0,1,0,0,1,0,0,5,3,0,0.0003
132658_WATAUGA,12,15337,13,10.55777778,1,15337,0.0001,26,28906,0.0009,3.925213374,28906,0.0001,6,14617,0.0004,1,14242,0.0001,1,28907,0,206834,10800,19.15,181,22782136,2371674,9.61,2337608,2600337,0.9,0,0,0,0,4,634,0.0063,4,634,0.0063,0,0,0,1,113,0.0088,1,113,0.0088,1,81,157,0,0.0008
132658_WATAUGA,24,33113,54,11.81222222,27,33113,0.0008,103,61799,0.0017,49.70446404,61799,0.0008,11,31466,0.0003,5,30637,0.0002,10,61809,0.0002,447320,21600,20.71,206,54967448,5924656,9.28,6209576,6120720,1.01,0,0,1,0.0043,11,1531,0.0072,19,1531,0.0124,0,0,0,0,336,0,0,336,0,2,160,262,0,0.0016
132658_WATAUGA,24,33169,27,12.34777778,3,33169,0.0001,75,61003,0.0012,28.78692861,61003,0.0005,9,31192,0.0003,2,30342,0.0001,5,61008,0.0001,451854,21600,20.92,211,54611664,5804983,9.41,5686904,7572045,0.75,3,0.0088,3,0.0099,14,1764,0.0079,16,1764,0.0091,0,0,0,0,341,0,0,341,0,5,169,375,0,0.0008
132658_WATAUGA,24,33302,54,10.59444444,8,33302,0.0002,114,61120,0.0019,25.38933042,61120,0.0004,13,31239,0.0004,6,30329,0.0002,14,61134,0.0002,436465,21600,20.21,218,49732992,5438778,9.14,5447736,6830386,0.8,1,0.0023,1,0.0026,6,1769,0.0034,9,1769,0.0051,0,0,0,2,329,0.0061,0,329,0,5,170,369,0,0.0016
132658_WATAUGA,24,33725,21,8.82,5,33725,0.0001,49,63071,0.0008,20.80155372,63071,0.0003,12,31984,0.0004,3,31106,0.0001,5,63076,0.0001,453386,21600,20.99,212,53877712,5254939,10.25,5743144,7514446,0.76,1,0.0029,1,0.0031,11,1559,0.0071,11,1559,0.0071,0,0,0,1,312,0.0032,0,312,0,1,163,306,0,0.0006
132658_WATAUGA,24,35377,41,9.48,20,35377,0.0006,97,65466,0.0015,57.84099318,65466,0.0009,9,33308,0.0003,2,32471,0.0001,4,65470,0.0001,454314,21600,21.03,214,74144088,7261932,10.21,14029960,9090520,1.54,1,0.0026,1,0.0028,13,1773,0.0073,16,1773,0.009,0,0,0,0,271,0,0,271,0,2,152,318,0,0.0012
132658_WATAUGA,24,41693,28,10.68555556,4,41693,0.0001,57,76957,0.0007,13.85654557,76957,0.0002,11,38922,0.0003,3,37994,0.0001,5,76962,0.0001,539636,21600,24.98,255,67618992,8732537,7.74,16694168,9899632,1.69,0,0,0,0,10,2236,0.0045,15,2236,0.0067,0,1,0.0023,2,417,0.0048,1,417,0.0024,2,182,458,0.01,0.0007
132658_WATAUGA,24,42724,44,11.67111111,8,42724,0.0002,78,78197,0.001,10.86183305,78197,0.0001,10,39773,0.0003,4,38708,0.0001,6,78203,0.0001,579422,21600,26.83,251,79020184,11551628,6.84,10111536,10514790,0.96,0,0,0,0,9,2420,0.0037,10,2420,0.0041,0,1,0.0025,2,390,0.0051,0,390,0,6,204,590,0.01,0.001
132658_WATAUGA,24,49530,66,14.52111111,11,49530,0.0002,99,91391,0.0011,13.05746272,91391,0.0001,19,46085,0.0004,6,44938,0.0001,12,91403,0.0001,716619,21600,33.18,294,94092032,15360722,6.13,10099736,14523017,0.7,1,0.0012,1,0.0016,17,2594,0.0066,18,2594,0.0069,0,0,0,1,516,0.0019,1,516,0.0019,4,282,726,0,0.0013
132658_WATAUGA,24,51199,59,12.59555556,3,51199,0.0001,94,95048,0.001,8.578382231,95048,0.0001,10,48177,0.0002,5,47106,0.0001,11,95059,0.0001,676429,21600,31.32,291,90369376,14450212,6.25,11870832,14339621,0.83,0,0,0,0,17,2436,0.007,21,2436,0.0086,0,0,0,1,431,0.0023,0,431,0,11,222,554,0,0.0012
132658_WATAUGA,24,49011,57,12.98111111,5,49011,0.0001,92,92469,0.001,3.6691219,92469,0,13,46785,0.0003,0,45751,0,0,92467,0,653826,21600,30.27,285,86725720,16597532,5.23,11071856,14420317,0.77,0,0,0,0,12,1795,0.0067,14,1795,0.0078,0,0,0,2,271,0.0074,0,271,0,5,180,365,0,0.0012
132658_WATAUGA,24,45170,56,14.47222222,6,45170,0.0001,89,85999,0.001,6.539366911,85999,0.0001,14,43449,0.0003,4,42458,0.0001,8,86007,0.0001,609319,21600,28.21,268,78787816,13129246,6,8789000,12724141,0.69,0,0,0,0,6,1293,0.0046,7,1293,0.0054,0,0,0,0,259,0,0,259,0,1,201,365,0,0.0012
132658_WATAUGA,18,31732,31,11.74666667,6,31732,0.0002,52,61220,0.0008,3.250400398,61220,0.0001,7,30770,0.0002,6,30094,0.0002,12,61232,0.0002,429758,16200,26.53,243,64475392,10945864,5.89,6611664,9913465,0.67,0,0,1,0.0056,2,742,0.0027,2,742,0.0027,0,0,0,0,126,0,0,126,0,3,106,119,0,0.001
132658_WATAUGA,12,16459,11,1.795555556,1,16459,0.0001,20,30984,0.0006,1.005249344,30984,0,2,15957,0.0001,0,15496,0,0,30982,0,176800,10800,16.37,171,21161056,1669189,12.68,1935256,1879342,1.03,0,0,0,0,2,387,0.0052,3,387,0.0078,0,0,0,1,36,0.0278,1,36,0.0278,0,27,36,0,0.0007
132658_WATAUGA,24,34671,59,5.816666667,2,34671,0.0001,88,64038,0.0014,1.121016738,64038,0,11,32797,0.0003,1,31856,0,4,64042,0.0001,392263,21600,18.16,199,55522512,5548736,10.01,4537264,5539252,0.82,0,0,0,0,2,1530,0.0013,7,1530,0.0046,0,0,0,1,155,0.0065,0,155,0,1,92,214,0.01,0.0017
132658_WATAUGA,24,33761,34,8.48,5,33761,0.0001,60,62186,0.001,5.830356503,62186,0.0001,5,31888,0.0002,2,31001,0.0001,3,62188,0,414730,21600,19.2,198,53732568,4988054,10.77,5858176,6788292,0.86,0,0,0,0,4,1481,0.0027,5,1481,0.0034,0,0,0,0,216,0,0,216,0,1,123,244,0,0.001
132658_WATAUGA,24,33451,32,7.634444444,9,33451,0.0003,58,62481,0.0009,13.94499312,62481,0.0002,11,31927,0.0003,3,31154,0.0001,11,62492,0.0002,421161,21600,19.5,203,47185904,4165302,11.33,7309952,6510213,1.12,1,0.0032,1,0.0038,1,1346,0.0007,1,1346,0.0007,0,0,0,0,259,0,0,259,0,4,143,258,0,0.001
132658_WATAUGA,24,34889,29,12.88333333,5,34889,0.0001,49,65344,0.0007,4.956450816,65344,0.0001,15,33195,0.0005,5,32336,0.0002,8,65350,0.0001,492517,21600,22.8,227,56427840,5108436,11.05,6749264,7413901,0.91,0,0,0,0,5,1414,0.0035,7,1414,0.005,0,0,0,0,303,0,0,303,0,3,176,358,0,0.0008
132658_WATAUGA,24,38131,45,9.337777778,7,38131,0.0002,69,70960,0.001,6.268642413,70960,0.0001,14,36153,0.0004,4,35202,0.0001,7,70965,0.0001,537881,21600,24.9,244,55798640,5647535,9.88,8758504,6767124,1.29,1,0.0026,1,0.003,14,1666,0.0084,15,1666,0.009,0,1,0.0027,0,360,0,0,360,0,1,171,313,0,0.0012
132658_WATAUGA,24,37266,52,7.686666667,5,37266,0.0001,89,68690,0.0013,12.07001747,68690,0.0002,30,35159,0.0009,4,34224,0.0001,7,68697,0.0001,516147,21600,23.9,223,64978160,7257396,8.95,12873544,8034717,1.6,0,0,0,0,10,1834,0.0055,12,1834,0.0065,0,0,0,3,300,0.01,1,300,0.0033,0,147,304,0,0.0014
132658_WATAUGA,24,37754,34,10.05333333,6,37754,0.0002,73,70154,0.001,24.9495755,70154,0.0004,11,35816,0.0003,1,34940,0,5,70159,0.0001,512090,21600,23.71,228,64525800,6748402,9.56,6554152,6462217,1.01,1,0.0028,1,0.003,9,1647,0.0055,11,1647,0.0067,0,0,0,0,329,0,0,329,0,2,168,293,0,0.0009
132658_WATAUGA,24,37494,37,14.65555556,7,37494,0.0002,65,69550,0.0009,8.872145127,69550,0.0001,19,35301,0.0005,9,34444,0.0003,17,69567,0.0002,524823,21600,24.3,242,50295168,4775971,10.53,7576776,6355734,1.19,0,0,1,0.0027,7,1906,0.0037,12,1906,0.0063,0,1,0.0027,0,346,0,0,346,0,2,196,499,0.01,0.001
132658_WATAUGA,24,44983,46,12.67333333,13,44983,0.0003,79,82246,0.001,18.37412433,82246,0.0002,17,41844,0.0004,5,40986,0.0001,7,82253,0.0001,629289,21600,29.13,268,86206520,13095379,6.58,9922056,13212513,0.75,0,0,0,0,15,2583,0.0058,19,2583,0.0074,0,0,0,3,411,0.0073,0,411,0,7,208,567,0.01,0.001
132658_WATAUGA,24,46147,43,12.52555556,8,46147,0.0002,78,84419,0.0009,9.749456014,84419,0.0001,16,42862,0.0004,0,41821,0,0,84419,0,651034,21600,30.14,287,93328912,12345123,7.56,9816784,9330151,1.05,0,0,0,0,12,2678,0.0045,12,2678,0.0045,0,0,0,1,502,0.002,1,502,0.002,7,252,668,0.01,0.0009
132658_WATAUGA,24,50580,43,12.68,8,50580,0.0002,78,93275,0.0008,9.199604508,93275,0.0001,8,47102,0.0002,4,46013,0.0001,8,93283,0.0001,682669,21600,31.61,290,91103408,16954556,5.37,12259040,13006999,0.94,0,0,1,0.0018,13,2721,0.0048,18,2721,0.0066,0,1,0.0019,3,525,0.0057,0,525,0,10,247,719,0.01,0.0009
132658_WATAUGA,24,52066,55,11.24333333,6,52066,0.0001,110,97647,0.0011,13.42089254,97647,0.0001,13,49014,0.0003,6,47906,0.0001,9,97656,0.0001,673205,21600,31.17,294,84668648,14078853,6.01,9479136,12515268,0.76,1,0.0015,2,0.0038,13,2465,0.0053,17,2465,0.0069,0,0,0,2,476,0.0042,0,476,0,11,230,546,0,0.0011
132658_WATAUGA,24,49665,44,12.88666667,6,49665,0.0001,92,94282,0.001,15.22356237,94282,0.0002,5,47436,0.0001,4,46361,0.0001,8,94290,0.0001,620321,21600,28.72,268,87806288,16240041,5.41,10090448,14045628,0.72,0,0,0,0,14,1862,0.0075,14,1862,0.0075,0,0,0,0,331,0,0,331,0,2,187,445,0,0.0009
132658_WATAUGA,24,43167,40,6.648888889,7,43167,0.0002,85,81560,0.001,23.9004059,81560,0.0003,6,41468,0.0001,5,40500,0.0001,12,81572,0.0001,540365,21600,25.02,256,89170464,16555565,5.39,8200960,11310488,0.73,0,0,0,0,9,1367,0.0066,12,1367,0.0088,0,0,0,0,243,0,0,243,0,3,149,231,0,0.0009
132658_WATAUGA,24,40365,34,9.353333333,3,40365,0.0001,63,77335,0.0008,5.017678902,77335,0.0001,6,39088,0.0002,0,38181,0,0,77333,0,493235,21600,22.83,228,60966536,8526120,7.15,6520376,8805095,0.74,0,0,0,0,2,990,0.002,2,990,0.002,0,0,0,0,160,0,0,160,0,1,117,173,0,0.0008
132658_WATAUGA,24,38967,69,8.256666667,15,38967,0.0004,120,74816,0.0016,15.57884817,74816,0.0002,7,37888,0.0002,1,36967,0,2,74818,0,456532,21600,21.14,208,75060976,13504212,5.56,10922872,11609469,0.94,0,0,0,0,8,875,0.0091,8,875,0.0091,0,0,0,1,111,0.009,0,111,0,2,92,128,0,0.0018
132658_WATAUGA,24,33916,55,2.332222222,29,33916,0.0009,108,66171,0.0016,58.34189925,66171,0.0009,4,33241,0.0001,2,32511,0.0001,6,66177,0.0001,379600,21600,17.57,178,70782832,8126415,8.71,9808160,10181651,0.96,0,0,0,0,2,535,0.0037,4,535,0.0075,0,0,0,0,62,0,0,62,0,0,47,46,0,0.0016
132658_WATAUGA,24,30246,19,1.148888889,5,30246,0.0002,46,59099,0.0008,17.94070601,59099,0.0003,3,29897,0.0001,2,29287,0.0001,6,59103,0.0001,322715,21600,14.94,183,62696496,4843554,12.94,5821120,6957348,0.84,0,0,0,0,1,245,0.0041,1,245,0.0041,0,0,0,2,34,0.0588,0,34,0,0,37,40,0,0.0006
132658_WATAUGA,24,26874,5,1.138888889,1,26874,0,17,52408,0.0003,9.98682007,52408,0.0002,6,26699,0.0002,2,26157,0.0001,4,52410,0.0001,268197,21600,12.42,142,37533344,2163884,17.35,2886984,3050083,0.95,0,0,0,0,3,127,0.0236,3,127,0.0236,0,0,0,0,10,0,0,10,0,0,15,7,0,0.0002
132658_WATAUGA,24,24050,23,0.272222222,4,24050,0.0002,49,46833,0.001,11.04769233,46833,0.0002,4,23943,0.0002,0,23374,0,0,46833,0,222957,21600,10.32,117,25102112,1286137,19.52,1735384,2258719,0.77,0,0,0,0,2,89,0.0225,3,89,0.0337,0,0,0,0,8,0,0,8,0,1,11,26,0.03,0.001
132658_WATAUGA,24,23033,48,1.028888889,7,23033,0.0003,81,44815,0.0018,6.703024645,44815,0.0001,2,22979,0.0001,1,22376,0,1,44816,0,203805,21600,9.44,119,11287888,643941,17.53,1126040,1046612,1.08,0,0,0,0,5,78,0.0641,5,78,0.0641,0,0,0,0,13,0,0,13,0,0,20,25,0.01,0.0021
132658_WATAUGA,24,23210,23,0.215555556,3,23210,0.0001,42,45283,0.0009,3.012145749,45283,0.0001,1,23179,0,0,22582,0,0,45283,0,203189,21600,9.41,114,10405512,428976,24.26,946664,1077726,0.88,0,0,0,0,1,65,0.0154,1,65,0.0154,0,0,0,0,6,0,0,6,0,0,12,12,0.02,0.001
132658_WATAUGA,24,24000,25,0.19,1,24000,0,59,46844,0.0013,13.01205187,46844,0.0003,11,23901,0.0005,0,23261,0,0,46844,0,225102,21600,10.42,119,18490840,907696,20.37,1629752,1714283,0.95,0,0,0,0,1,111,0.009,1,111,0.009,0,0,0,0,11,0,0,11,0,0,11,4,0.01,0.001
132658_WATAUGA,24,25632,25,0.67,2,25632,0.0001,50,49817,0.001,10.78504658,49817,0.0002,2,25430,0.0001,1,24732,0,2,49819,0,247080,21600,11.44,137,35448880,1303112,27.2,1969880,1635319,1.2,0,0,0,0,1,203,0.0049,1,203,0.0049,0,0,0,0,13,0,0,13,0,0,18,26,0.01,0.001
132658_WATAUGA,24,28380,23,1.226666667,4,28380,0.0001,56,54735,0.001,20.81542192,54735,0.0004,5,27932,0.0002,2,27150,0.0001,4,54739,0.0001,284042,21600,13.15,148,32164296,1787068,18,2625120,2879475,0.91,0,0,1,0.0081,1,382,0.0026,1,382,0.0026,0,0,0,0,49,0,0,49,0,0,35,33,0,0.0008
132658_WATAUGA,24,35222,44,4.75,0,35222,0,76,66952,0.0011,10,66952,0.0001,9,34242,0.0003,5,33250,0.0002,11,66962,0.0002,399774,21600,18.51,194,73164216,6863786,10.66,6354976,7359808,0.86,1,0.0033,1,0.0038,5,819,0.0061,5,819,0.0061,0,0,0,0,133,0,0,133,0,2,75,98,0,0.0012
132658_WATAUGA,24,42453,50,11.38222222,8,42453,0.0002,95,80519,0.0012,15.69491784,80519,0.0002,8,40773,0.0002,1,39720,0,3,80522,0,527971,21600,24.44,241,103551656,14657028,7.06,8583488,11720719,0.73,2,0.0054,2,0.0065,3,1373,0.0022,5,1373,0.0036,0,1,0.0038,0,258,0,0,258,0,1,151,258,0,0.0012
132658_WATAUGA,24,46596,56,6.783333333,3,46596,0.0001,97,87336,0.0011,7.005846132,87336,0.0001,13,44434,0.0003,1,43224,0,2,87338,0,576379,21600,26.68,309,130933224,15990096,8.19,12916896,12338472,1.05,1,0.0021,1,0.0025,10,1785,0.0056,14,1785,0.0078,0,0,0,1,358,0.0028,0,358,0,4,155,285,0,0.0012
132658_WATAUGA,24,46843,63,9.233333333,9,46843,0.0002,114,87428,0.0013,27.52946085,87428,0.0003,11,44419,0.0002,1,43204,0,2,87430,0,587132,21600,27.18,265,95739016,11880724,8.06,8529384,10457999,0.82,0,0,0,0,11,2001,0.0055,14,2001,0.007,0,0,0,3,362,0.0083,1,362,0.0028,6,160,305,0,0.0013
132658_WATAUGA,24,49860,41,8.97,7,49860,0.0001,85,93539,0.0009,17.90442014,93539,0.0002,8,47152,0.0002,5,45980,0.0001,10,93549,0.0001,625471,21600,28.96,269,99290776,15385322,6.45,9126944,12556182,0.73,0,0,0,0,13,2284,0.0057,19,2284,0.0083,0,0,0,1,339,0.0029,0,339,0,4,156,369,0,0.0008
132658_WATAUGA,24,48946,47,7.371111111,21,48946,0.0004,110,91844,0.0012,62.68646951,91844,0.0007,9,46291,0.0002,3,45139,0.0001,6,91850,0.0001,609820,21600,28.23,273,110736400,20491542,5.4,18544624,15955705,1.16,0,0,1,0.0022,16,2321,0.0069,18,2321,0.0078,0,0,0,3,314,0.0096,0,314,0,2,147,356,0.01,0.001
132658_WATAUGA,24,51059,100,7.826666667,38,51059,0.0007,184,95869,0.0019,61.30632991,95869,0.0006,17,48516,0.0004,5,47370,0.0001,9,95876,0.0001,630816,21600,29.2,282,108725048,13593528,8,15981424,14136985,1.13,0,0,0,0,14,2015,0.0069,16,2015,0.0079,0,0,0,0,329,0,0,329,0,7,137,262,0,0.002
132658_WATAUGA,24,48504,40,7.126666667,3,48504,0.0001,67,90944,0.0007,2.052247946,90944,0,9,46122,0.0002,3,45002,0.0001,3,90946,0,577344,21600,26.73,257,100753008,11613111,8.68,15182120,11977139,1.27,1,0.002,1,0.0023,9,2002,0.0045,12,2002,0.006,0,0,0,0,291,0,0,291,0,6,137,274,0,0.0008
132658_WATAUGA,24,46634,45,5.512222222,10,46634,0.0002,86,86970,0.001,19.68381645,86970,0.0002,14,44292,0.0003,3,43094,0.0001,4,86974,0,559800,21600,25.92,251,85531360,11692068,7.32,8513920,10275662,0.83,0,0,0,0,9,1961,0.0046,14,1961,0.0071,0,0,0,1,299,0.0033,0,299,0,3,140,352,0.01,0.001
132658_WATAUGA,24,48798,69,8.398888889,18,48798,0.0004,121,91016,0.0013,24.78315398,91016,0.0003,17,46335,0.0004,3,45154,0.0001,11,91027,0.0001,613527,21600,28.4,265,102516992,16745531,6.12,10391864,13697424,0.76,0,0,0,0,13,2049,0.0063,15,2049,0.0073,0,1,0.0031,1,314,0.0032,0,314,0,2,147,304,0,0.0014
132658_WATAUGA,24,46998,74,10.83888889,3,46998,0.0001,97,88163,0.0011,0.984848485,88163,0,15,44661,0.0003,5,43583,0.0001,7,88167,0.0001,590040,21600,27.32,265,93458336,12428308,7.52,11650352,14211670,0.82,0,0,1,0.0026,10,1956,0.0051,11,1956,0.0056,0,0,0,0,295,0,0,295,0,1,143,235,0,0.0016
132658_WATAUGA,24,45413,52,7.828888889,10,45413,0.0002,96,85481,0.0011,15.44133484,85481,0.0002,8,43237,0.0002,1,42229,0,2,85483,0,579136,21600,26.81,253,125975472,21506750,5.86,16333768,13298406,1.23,1,0.0022,2,0.005,11,1762,0.0062,15,1762,0.0085,0,0,0,0,246,0,0,246,0,3,138,257,0,0.0011
132658_WATAUGA,24,44750,37,4.821111111,7,44750,0.0002,65,84487,0.0008,10.7044969,84487,0.0001,11,42971,0.0003,4,41975,0.0001,7,84494,0.0001,559382,21600,25.9,247,117544816,19782923,5.94,11211672,11281783,0.99,1,0.0025,1,0.0027,13,1404,0.0093,16,1404,0.0114,0,0,0,1,193,0.0052,0,193,0,0,119,163,0,0.0008
132658_WATAUGA,24,42468,76,8.378888889,7,42468,0.0002,138,81309,0.0017,9.797798792,81309,0.0001,20,41147,0.0005,2,40169,0,6,81315,0.0001,556026,21600,25.74,240,110552888,11965193,9.24,10877720,11689745,0.93,0,0,0,0,5,1048,0.0048,9,1048,0.0086,0,0,0,1,174,0.0057,0,174,0,6,121,174,0,0.0018
132658_WATAUGA,24,39080,37,4.877777778,5,39080,0.0001,75,76157,0.001,13.83086382,76157,0.0002,2,38050,0.0001,0,37162,0,0,76154,0,492813,21600,22.82,224,92129280,12809245,7.19,8594216,9700716,0.89,0,0,0,0,5,778,0.0064,6,778,0.0077,0,0,0,0,92,0,0,92,0,1,83,93,0,0.0009
132658_WATAUGA,24,36475,42,3.828888889,7,36475,0.0002,73,70914,0.001,7.328538647,70914,0.0001,5,35781,0.0001,0,34895,0,4,70918,0.0001,449151,21600,20.79,207,70509328,8691485,8.11,7769912,9486138,0.82,0,0,0,0,3,531,0.0056,3,531,0.0056,0,0,0,0,55,0,0,55,0,0,61,61,0,0.0012
132658_WATAUGA,24,43795,34,3.678888889,6,43795,0.0001,75,85790,0.0009,21.18542839,85790,0.0002,2,43186,0,1,42228,0,2,85791,0,500429,27000,18.53,206,64168032,5201344,12.34,8754392,9739058,0.9,1,0.0053,1,0.0063,3,406,0.0074,3,406,0.0074,0,0,0,0,37,0,0,37,0,1,45,27,0,0.0008
132658_WATAUGA,24,26741,11,0.086666667,4,26741,0.0001,39,52049,0.0007,26.01711391,52049,0.0005,1,26572,0,0,25973,0,3,52048,0.0001,254293,21600,11.77,133,25589952,1371336,18.66,2358384,2515818,0.94,0,0,0,0,1,101,0.0099,1,101,0.0099,0,0,0,0,5,0,0,5,0,0,4,0,0,0.0004
132658_WATAUGA,24,24904,10,0.365555556,4,24904,0.0002,28,48431,0.0006,18.98690095,48431,0.0004,3,24763,0.0001,1,24213,0,0,48431,0,233337,21600,10.8,131,18356304,1198732,15.31,1780760,1590463,1.12,0,0,0,0,2,97,0.0206,2,97,0.0206,0,0,0,0,3,0,0,3,0,0,5,3,0.01,0.0004
132658_WATAUGA,24,24926,12,0.117777778,2,24926,0.0001,32,48539,0.0007,12.96461835,48539,0.0003,6,24833,0.0002,2,24200,0.0001,3,48542,0.0001,234657,21600,10.86,123,21859408,1092957,20,1506120,2087625,0.72,0,0,0,0,0,75,0,0,75,0,0,0,0,0,5,0,0,5,0,0,5,1,0.01,0.0005
132658_WATAUGA,24,25910,18,0.753333333,1,25910,0,42,50269,0.0008,9.073138166,50269,0.0002,1,25791,0,1,25150,0,3,50272,0.0001,233154,21600,10.79,130,17390152,1010830,17.2,1597752,2417111,0.66,0,0,0,0,1,104,0.0096,1,104,0.0096,0,0,0,0,5,0,0,5,0,0,7,2,0,0.0007
132658_WATAUGA,24,28661,35,0.786666667,2,28661,0.0001,56,55159,0.001,2.918335861,55159,0.0001,1,28431,0,3,27666,0.0001,6,55165,0.0001,280811,21600,13,151,29805504,1859067,16.03,3339016,2976492,1.12,0,0,0,0,0,177,0,1,177,0.0056,0,0,0,0,22,0,0,22,0,0,15,7,0,0.0012
132658_WATAUGA,24,31272,42,1.606666667,3,31272,0.0001,100,60161,0.0017,34.14638972,60161,0.0006,5,30831,0.0002,2,30016,0.0001,5,60166,0.0001,336203,21600,15.56,164,52994584,4760294,11.13,5219824,5259348,0.99,0,0,0,0,2,354,0.0056,2,354,0.0056,0,0,0,0,58,0,0,58,0,0,40,29,0,0.0013
132658_WATAUGA,24,35484,82,3.097777778,6,35484,0.0002,157,67658,0.0023,14.83641918,67658,0.0002,9,34619,0.0003,4,33645,0.0001,2,67660,0,403270,21600,18.67,190,72527568,7891592,9.19,4780864,5637771,0.85,0,0,1,0.005,4,735,0.0054,5,735,0.0068,0,0,0,0,105,0,0,105,0,0,70,110,0,0.0023
132658_WATAUGA,24,37799,55,4.435555556,9,37799,0.0002,105,71316,0.0015,16.29352934,71316,0.0002,5,36530,0.0001,3,35538,0.0001,6,71322,0.0001,433454,21600,20.07,204,82449872,9516305,8.66,8009608,6549604,1.22,0,0,0,0,6,985,0.0061,8,985,0.0081,0,0,0,0,157,0,0,157,0,0,86,141,0,0.0015
132658_WATAUGA,24,39524,57,6.428888889,6,39524,0.0002,94,74267,0.0013,7.065068308,74267,0.0001,10,37881,0.0003,3,36779,0.0001,6,74273,0.0001,478456,21600,22.15,217,75389152,9614230,7.84,8761128,8467458,1.03,0,0,0,0,4,1414,0.0028,6,1414,0.0042,0,0,0,1,224,0.0045,0,224,0,0,128,154,0,0.0014
132658_WATAUGA,24,42320,54,5.135555556,6,42320,0.0001,99,79407,0.0012,27.29194014,79407,0.0003,11,40389,0.0003,1,39353,0,5,79412,0.0001,505604,21600,23.41,234,75822912,11237106,6.75,7334616,10326606,0.71,0,0,0,0,7,1535,0.0046,7,1535,0.0046,0,0,0,0,199,0,0,199,0,3,110,206,0,0.0013
132658_WATAUGA,24,44414,59,6.754444444,24,44414,0.0005,114,83059,0.0014,44.48341729,83059,0.0005,8,42268,0.0002,3,41228,0.0001,6,83065,0.0001,551653,21600,25.54,252,110967760,15453210,7.18,8525848,10052701,0.85,0,0,0,0,11,1657,0.0066,11,1657,0.0066,0,0,0,1,229,0.0044,0,229,0,1,123,194,0,0.0013
132658_WATAUGA,24,45884,50,7.871111111,25,45884,0.0005,109,85715,0.0013,62.73479703,85715,0.0007,9,43606,0.0002,4,42523,0.0001,7,85722,0.0001,551648,21600,25.54,251,94763832,12742870,7.44,8815248,11161777,0.79,0,0,0,0,12,1855,0.0065,17,1855,0.0092,0,0,0,2,261,0.0077,1,261,0.0038,2,132,221,0,0.0011
132658_WATAUGA,24,43631,52,5.98,4,43631,0.0001,125,81536,0.0015,34.86354966,81536,0.0004,9,41485,0.0002,2,40422,0,5,81541,0.0001,538444,21600,24.93,241,81749024,10814577,7.56,9059896,10095069,0.9,1,0.0022,1,0.0027,5,1767,0.0028,9,1767,0.0051,0,0,0,0,237,0,0,237,0,1,114,211,0,0.0012
132658_WATAUGA,24,42899,77,8.824249166,5,42899,0.0001,162,80325,0.002,30.46649022,80325,0.0004,12,40962,0.0003,3,39874,0.0001,5,80330,0.0001,532936,21594,24.68,234,92124912,14191207,6.49,9584696,11223710,0.85,0,0,0,0,7,1557,0.0045,10,1557,0.0064,0,0,0,1,251,0.004,0,251,0,2,124,206,0,0.0018
